,target,source,targ_word,src_word,alternatives,analogy_type
1618,beach,sand,chocolate,cocoa,"['bean', 'cacao', 'cacao_bean', 'cocoa_bean']",L04 [meronyms - substance]
1619,chocolate,cocoa,jam,fruit,"['sugar', 'berries']",L04 [meronyms - substance]
1620,jam,fruit,jeans,fabric,"['material', 'textile']",L04 [meronyms - substance]
1621,jeans,fabric,lens,glass,['bronze'],L04 [meronyms - substance]
1622,lens,glass,flag,fabric,"['material', 'textile']",L04 [meronyms - substance]
1623,flag,fabric,yogurt,milk,,L04 [meronyms - substance]
1624,yogurt,milk,clothing,fabric,"['material', 'textile']",L04 [meronyms - substance]
1625,clothing,fabric,plastic,polymer,"['oil', 'gas', 'coal']",L04 [meronyms - substance]
1626,plastic,polymer,wall,cement,"['bricks', 'stones', 'rocks', 'wood', 'cardboard', 'board', 'plank', 'clay', 'mud']",L04 [meronyms - substance]
1627,wall,cement,pastry,flour,"['egg', 'butter', 'filling']",L04 [meronyms - substance]
1628,pastry,flour,bowl,glass,['bronze'],L04 [meronyms - substance]
1629,bowl,glass,wine,grapes,['grape'],L04 [meronyms - substance]
1630,wine,grapes,beard,hair,,L04 [meronyms - substance]
1631,beard,hair,cocktail,alcohol,"['juice', 'water']",L04 [meronyms - substance]
1632,cocktail,alcohol,doorknob,metal,,L04 [meronyms - substance]
1633,doorknob,metal,ice,water,"['oxygen', 'hydrogen', 'flake', 'ice', 'snowflake', 'snowflakes', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o']",L04 [meronyms - substance]
1634,ice,water,spoon,aluminium,"['wood', 'steel']",L04 [meronyms - substance]
1635,spoon,aluminium,glass,silicone,,L04 [meronyms - substance]
1636,glass,silicone,lawn,grass,,L04 [meronyms - substance]
1637,lawn,grass,candy,sugar,"['nougat', 'chocolate', 'gelatin', 'molasses', 'syrup', 'honey', 'fruit', 'nuts']",L04 [meronyms - substance]
1638,candy,sugar,ocean,water,"['oxygen', 'hydrogen', 'flake', 'ice', 'snowflake', 'snowflakes', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o']",L04 [meronyms - substance]
1639,ocean,water,wig,hair,,L04 [meronyms - substance]
1640,wig,hair,box,cardboard,"['tin', 'boxwood', 'turkish_boxwood']",L04 [meronyms - substance]
1641,box,cardboard,concrete,silicon,"['cement', 'water', 'sand', 'atomic_number_14', 'si']",L04 [meronyms - substance]
1642,concrete,silicon,steel,iron,"['pearlite', 'carbon', 'cementite', 'ferrite', 'iron_carbide', 'fe', 'atomic_number_26', 'alpha_iron']",L04 [meronyms - substance]
1643,steel,iron,body,flesh,['bones'],L04 [meronyms - substance]
1644,body,flesh,glacier,ice,['water'],L04 [meronyms - substance]
1645,glacier,ice,boots,leather,['canvas'],L04 [meronyms - substance]
1646,boots,leather,penny,metal,,L04 [meronyms - substance]
1647,penny,metal,atmosphere,gas,"['oxygen', 'hydrogen', 'nitrogen', 'ozone']",L04 [meronyms - substance]
1648,atmosphere,gas,cloud,vapor,"['water', 'vapour', 'water_vapour', 'water_vapor']",L04 [meronyms - substance]
1649,cloud,vapor,icicle,ice,['water'],L04 [meronyms - substance]
1650,icicle,ice,desk,wood,"['metal', 'plastic']",L04 [meronyms - substance]
1651,desk,wood,snow,water,"['oxygen', 'hydrogen', 'flake', 'ice', 'snowflake', 'snowflakes', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o']",L04 [meronyms - substance]
1652,snow,water,money,paper,"['metal', 'silver', 'gold', 'iron', 'copper', 'tin']",L04 [meronyms - substance]
1653,money,paper,mirror,glass,['bronze'],L04 [meronyms - substance]
1654,mirror,glass,bottle,glass,['bronze'],L04 [meronyms - substance]
1655,bottle,glass,table,wood,"['metal', 'plastic']",L04 [meronyms - substance]
1656,table,wood,bag,leather,['canvas'],L04 [meronyms - substance]
1657,bag,leather,wire,metal,,L04 [meronyms - substance]
1658,wire,metal,bronze,copper,"['tin', 'cu', 'atomic_number_29']",L04 [meronyms - substance]
1659,bronze,copper,omelette,eggs,"['egg', 'milk', 'cheese']",L04 [meronyms - substance]
1660,omelette,eggs,bread,flour,"['egg', 'butter', 'filling']",L04 [meronyms - substance]
1661,bread,flour,house,bricks,"['cement', 'wood', 'clay']",L04 [meronyms - substance]
1662,house,bricks,sea,water,"['oxygen', 'hydrogen', 'flake', 'ice', 'snowflake', 'snowflakes', 'h2o', 'atomic_number_1', 'atomic_number_8', 'h', 'o']",L04 [meronyms - substance]
1663,sea,water,diamond,carbon,,L04 [meronyms - substance]
1664,acrobat,troupe,college,university,,L05 [meronyms - member]
1665,college,university,kitten,litter,,L05 [meronyms - member]
1666,kitten,litter,page,book,"['notebook', 'website', 'web-site']",L05 [meronyms - member]
1667,page,book,fish,school,,L05 [meronyms - member]
1668,fish,school,flower,bouquet,['bunch'],L05 [meronyms - member]
1669,flower,bouquet,policeman,police,,L05 [meronyms - member]
1670,policeman,police,photo,album,"['collection', 'antology', 'library']",L05 [meronyms - member]
1671,photo,album,employee,staff,,L05 [meronyms - member]
1672,employee,staff,calf,cattle,['herd'],L05 [meronyms - member]
1673,calf,cattle,song,album,"['collection', 'antology', 'library']",L05 [meronyms - member]
1674,song,album,sheep,flock,,L05 [meronyms - member]
1675,sheep,flock,cow,herd,,L05 [meronyms - member]
1676,cow,herd,person,society,"['company', 'party', 'world']",L05 [meronyms - member]
1677,person,society,soldier,army,"['unit', 'division', 'troop']",L05 [meronyms - member]
1678,soldier,army,citizen,citizenry,"['country', 'state']",L05 [meronyms - member]
1679,citizen,citizenry,singer,choir,"['band', 'duo', 'trio', 'quartet']",L05 [meronyms - member]
1680,singer,choir,juror,jury,,L05 [meronyms - member]
1681,juror,jury,shrub,shrubbery,,L05 [meronyms - member]
1682,shrub,shrubbery,crow,murder,,L05 [meronyms - member]
1683,crow,murder,wolf,pack,,L05 [meronyms - member]
1684,wolf,pack,goose,gaggle,,L05 [meronyms - member]
1685,goose,gaggle,star,constellation,['galaxy'],L05 [meronyms - member]
1686,star,constellation,antelope,herd,,L05 [meronyms - member]
1687,antelope,herd,division,company,"['business', 'platoon', 'battle_group']",L05 [meronyms - member]
1688,division,company,galaxy,universe,,L05 [meronyms - member]
1689,galaxy,universe,student,class,['school'],L05 [meronyms - member]
1690,student,class,cattle,herd,,L05 [meronyms - member]
1691,cattle,herd,bird,flock,,L05 [meronyms - member]
1692,bird,flock,nomad,horde,,L05 [meronyms - member]
1693,nomad,horde,book,library,"['shelf', 'collection', 'accounting', 'accounting_system', 'method_of_accounting']",L05 [meronyms - member]
1694,book,library,word,paragraph,"['sentence', 'text']",L05 [meronyms - member]
1695,word,paragraph,spouse,couple,"['relationship', 'family']",L05 [meronyms - member]
1696,spouse,couple,tree,forest,"['wood', 'grove']",L05 [meronyms - member]
1697,tree,forest,member,club,"['team', 'group', 'band', 'community']",L05 [meronyms - member]
1698,member,club,player,team,"['group', 'orchestra']",L05 [meronyms - member]
1699,player,team,musician,orchestra,['band'],L05 [meronyms - member]
1700,musician,orchestra,elephant,herd,,L05 [meronyms - member]
1701,elephant,herd,county,state,['country'],L05 [meronyms - member]
1702,county,state,listener,audience,,L05 [meronyms - member]
1703,listener,audience,parishioner,parish,['church'],L05 [meronyms - member]
1704,parishioner,parish,letter,alphabet,,L05 [meronyms - member]
1705,letter,alphabet,christian,congregation,"['church', 'parish']",L05 [meronyms - member]
1706,christian,congregation,bee,swarm,"['hive', 'colony', 'drift', 'cast', 'nest', 'rabble', 'stand']",L05 [meronyms - member]
1707,bee,swarm,senator,senate,['house'],L05 [meronyms - member]
1708,senator,senate,car,train,['procession'],L05 [meronyms - member]
1709,car,train,secretary,staff,,L05 [meronyms - member]
1710,secretary,staff,state,country,['province'],L05 [meronyms - member]
1711,state,country,cat,clowder,"['glaring', 'clutter', 'pounce']",L05 [meronyms - member]
1712,cat,clowder,lion,pride,,L05 [meronyms - member]
1713,brush,bristle,filename,extension,['name'],L06 [meronyms - part]
1714,filename,extension,poem,stanza,"['canto', 'prosody', 'rime', 'line', 'rhyme', 'verse', 'poetic_rhythm', 'rhythmic_pattern', 'verse_line', 'line_of_verse', 'line_of_poetry']",L06 [meronyms - part]
1715,poem,stanza,guitar,string,"['deck', 'pegs', 'fret', 'strings', 'frets', 'peg', 'fingerboard']",L06 [meronyms - part]
1716,guitar,string,jail,cell,"['cellblock', 'guard', 'police', 'prison_cell', 'jail_cell']",L06 [meronyms - part]
1717,jail,cell,byte,bit,,L06 [meronyms - part]
1718,byte,bit,dollar,cent,,L06 [meronyms - part]
1719,dollar,cent,pub,bar,"['barroom', 'taproom', 'saloon', 'ginmill']",L06 [meronyms - part]
1720,pub,bar,sword,blade,"['forte', 'hilt', 'peak', 'foible', 'point', 'pommel', 'haft', 'tip', 'knob', 'helve', 'knife_edge', 'cutting_edge']",L06 [meronyms - part]
1721,sword,blade,gigabit,megabit,"['kbit', 'kb', 'kilobit', 'mb', 'mbit']",L06 [meronyms - part]
1722,gigabit,megabit,torso,chest,"['arse', 'shoulder', 'bum', 'midriff', 'groin', 'deltoid', 'diaphragm', 'lat', 'pectoralis', 'behind', 'gluteus', 'middle', 'stomach', 'teres', 'thorax', 'tush', 'ab', 'rump', 'breastbone', 'buns', 'gladiolus', 'haunch', 'backside', 'buttocks', 'serratus', 'pectoral', 'stern', 'navel', 'paunch', 'seat', 'mediastinum', 'ass', 'axilla', 'back', 'belly', 'bottom', 'omphalos', 'fundament', 'acromion', 'derriere', 'hindgut', 'gut', 'gallbladder', 'saddle', 'cheek', 'waist', 'butt', 'bowel', 'keister', 'bellybutton', 'pectus', 'prat', 'loins', 'abdominal', 'rear', 'dorsum', 'posterior', 'venter', 'small', 'abdomen', 'umbilicus', 'armpit', 'waistline', 'sternum', 'scapula', 'glute', 'manubrium', 'fanny', 'side', 'midsection', 'pecs', 'hip', 'buttock', 'intestine', 'breast', 'can', 'tail', 'hindquarters', 'xiphoid_process', 'thoracic_vertebra', 'abdominal_wall', 'musculus_deltoideus', 'abdominal_cavity', 'arteria_circumflexa_scapulae', 'arteria_glutes', 'arteria_axillaris', 'axillary_fossa', 'arteria_colica', 'articulatio_humeri', 'shoulder_joint', 'gall_bladder', 'spare_tire', 'arteria_circumflexa_humeri', 'serratus_muscles', 'axillary_artery', 'gluteus_muscle', 'love_handle', 'latissimus_dorsi', 'pectoral_muscle', 'tooshie', 'abdominal_muscle', 'circumflex_humeral_artery', 'abdominal_aorta', 'vena_thoracica', 'musculus_pectoralis', 'hypochondrium', 'area_of_cardiac_dullness', 'glenoid_cavity', 'rib_cage', 'thoracic_aorta', 'omphalus', 'circumflex_scapular_artery', 'acromial_process', 'shoulder_bone', 'tail_end', 'rear_end', 'gluteal_muscle', 'inguen', 'shoulder_blade', 'rotator_cuff', 'corpus_sternum', 'dorsal_vertebra', 'teres_muscle', 'thoracic_cavity', 'axillary_cavity', 'chest_cavity', 'deltoid_muscle', 'belly_button', 'gluteal_artery', 'thoracic_vein', 'glenoid_fossa', 'nates', 'colic_artery', 'lumbar_vertebra', 'hind_end']",L06 [meronyms - part]
1723,torso,chest,teapot,spout,"['handle', 'knob', 'lid', 'body', 'belly', 'base', 'filter', 'tea_filter']",L06 [meronyms - part]
1724,teapot,spout,gun,trigger,"['holder', 'safety', 'extractor', 'clip', 'magazine', 'barrel', 'hammer', 'viewfinder', 'gunsight', 'stock', 'cartridge', 'remover', 'chamber', 'ejector', 'cock', 'catch', 'finder', 'mechanism', 'gunstock', 'lock', 'action', 'muzzle', 'key', 'gunlock', 'cartridge_holder', 'gun_muzzle', 'gun-sight', 'action_mechanism', 'gun_chamber', 'gun_trigger', 'firing_mechanism', 'safety_lock', 'cartridge_extractor', 'firing_chamber', 'cartridge_ejector', 'view_finder', 'cartridge_clip', 'gun_barrel', 'safety_catch', 'cartridge_remover']",L06 [meronyms - part]
1725,gun,trigger,table,tabletop,"['tableware', 'leg', 'legs']",L06 [meronyms - part]
1726,table,tabletop,womb,cervix,"['caul', 'placenta', 'oviduct', 'veil', 'myometrium', 'endometrium', 'uterine_artery', 'embryonic_membrane', 'uterine_cervix', 'uterine_cavity', 'fallopian_tube', 'uterine_tube', 'cervix_uteri', 'arteria_uterina']",L06 [meronyms - part]
1727,womb,cervix,sonata,movement,['psrt'],L06 [meronyms - part]
1728,sonata,movement,harbor,dock,"['facility', 'anchorage', 'landing', 'docking', 'dockage', 'anchorage_ground', 'docking_facility', 'landing_place', 'landing_stage']",L06 [meronyms - part]
1729,harbor,dock,seafront,harbor,"['seaport', 'dock', 'haven', 'anchorage', 'landing', 'harbour', 'dockage', 'anchorage_ground', 'docking_facility', 'landing_place', 'landing_stage']",L06 [meronyms - part]
1730,seafront,harbor,academia,college,"['university', 'institute']",L06 [meronyms - part]
1731,academia,college,movie,scene,"['subtitles', 'footage', 'credit', 'episode', 'shot', 'sequence', 'credits', 'caption']",L06 [meronyms - part]
1732,movie,scene,castle,donjon,"['tower', 'turret', 'gate', 'dungeon', 'moat', 'keep', 'great_hall']",L06 [meronyms - part]
1733,castle,donjon,bus,seats,"['conductor', 'window', 'driver', 'roof']",L06 [meronyms - part]
1734,bus,seats,deer,antler,"['antlers', 'withers', 'flag', 'scut']",L06 [meronyms - part]
1735,deer,antler,shilling,pence,,L06 [meronyms - part]
1736,shilling,pence,radio,receiver,"['mouthpiece', 'dial', 'wire', 'screen', 'display', 'telephone_receiver']",L06 [meronyms - part]
1737,radio,receiver,typewriter,keyboard,"['typewriter', 'carriage', 'tab', 'ribbon', 'shift', 'backspace', 'action', 'key', 'typewriter_carriage', 'backspace_key', 'action_mechanism', 'typewriter_keyboard', 'shift_key', 'space_bar', 'tab_key', 'typewriter_ribbon', 'backspacer']",L06 [meronyms - part]
1738,typewriter,keyboard,car,engine,"['armrest', 'headrest', 'grille', 'hinge', 'tailpipe', 'suspension', 'hood', 'horn', 'hooter', 'petrol', 'pintle', 'trunk', 'floorboard', 'bar', 'gas', 'buffer', 'door', 'stabilizer', 'seat', 'window', 'exhaust', 'tailfin', 'back', 'luggage', 'pedal', 'cowling', 'seatbelt', 'high', 'wing', 'gasoline', 'fin', 'cowl', 'silencer', 'gun', 'compartment', 'rear', 'radiator', 'accessory', 'sunroof', 'roof', 'lights', 'bumper', 'glove', 'bag', 'cushion', 'backrest', 'accelerator', 'fender', 'third', 'throttle', 'bonnet', 'air', 'gear', 'muffler', 'mirror', 'shock', 'reverse', 'anti-sway_bar', 'tail_fin', 'accelerator_pedal', 'car_seat', 'automobile_horn', 'anti-sway', 'automobile_engine', 'gasoline_engine', 'car_door', 'shock_absorber', 'luggage_compartment', 'glove_compartment', 'bumper_guard', 'exhaust_system', 'first_gear', 'high_gear', 'rear_window', 'sunshine-roof', 'third_gear', 'air_bag', 'doorlock', 'petrol_engine', 'automobile_trunk', 'auto_accessory', 'inlet_manifold', 'horn_button', 'running_board', 'stabilizer_bar', 'motor_horn', 'exhaust_manifold', 'exhaust_pipe', 'radiator_grille', 'low_gear', 'flexible_joint', 'head_restraint', 'hood_ornament', 'exhaust_valve', 'car_mirror', 'gas_pedal', 'seat_belt', 'reverse_gear', 'car_horn', 'car_window', 'suspension_system']",L06 [meronyms - part]
1739,car,engine,flower,petal,"['leaf', 'anther', 'style', 'perianth', 'placenta', 'stamen', 'pistil', 'ovary', 'corolla', 'carpel', 'envelope', 'sepal', 'calyx', 'stigma', 'chlamys', 'petals', 'corona', 'perigonium', 'perigone', 'flower_petal', 'floral_leaf', 'floral_envelope', 'gynostegium']",L06 [meronyms - part]
1740,flower,petal,staircase,step,"['riser', 'landing', 'tread', 'stair', 'stairhead']",L06 [meronyms - part]
1741,staircase,step,window,pane,"['sash', 'windowpane', 'window', 'fastener', 'glass', 'frame', 'case', 'windowsill', 'mullion', 'jamb', 'lock', 'casing', 'sash_lock', 'window_glass', 'sash_fastener', 'pane_of_glass', 'window_lock', 'window_sash', 'window_frame']",L06 [meronyms - part]
1742,window,pane,pie,crust,"['cheese', 'filling', 'fruit', 'apple', 'berries', 'glazing', 'pastry', 'icing']",L06 [meronyms - part]
1743,pie,crust,dress,sleeve,"['slide', 'plastron', 'zip', 'zipper', 'fastener', 'hemline', 'bodice', 'neckline', 'waistline', 'belt', 'slide_fastener', 'zip_fastener']",L06 [meronyms - part]
1744,dress,sleeve,bird,feathers,"['plume', 'preen', 'croup', 'calamus', 'fowl', 'drumstick', 'syrinx', 'bill', 'rump', 'vane', 'barb', 'quill', 'shaft', 'pecker', 'pennon', 'feet', 'giblets', 'alula', 'talon', 'foot', 'pinion', 'wing', 'wishbone', 'nib', 'sac', 'giblet', 'furcula', 'bird', 'neb', 'feather', 'gland', 'oyster', 'thigh', 'plumage', 'web', 'hindquarters', 'beak', ""parson's_nose"", 'wishing_bone', ""pope's_nose"", 'spurious_wing', 'bastard_wing', 'croupe', 'air_sac', 'quill_feather', 'uropygium', ""bird's_foot"", 'uropygial', 'second_joint', 'uropygial_gland', 'preen_gland', 'flight_feather', 'dark_meat']",L06 [meronyms - part]
1745,bird,feathers,telephone,receiver,"['mouthpiece', 'dial', 'wire', 'screen', 'display', 'telephone_receiver']",L06 [meronyms - part]
1746,telephone,receiver,litre,millilitre,"['cc', 'ml', 'milliliter', 'cl', 'dl', 'deciliter', 'mil', 'cubic_centimetre', 'centiliter', 'decilitre', 'cubic_centimeter', 'centilitre', 'cubic_millimeter', 'cubic_millimetre']",L06 [meronyms - part]
1747,litre,millilitre,chair,seat,"['armrest', 'headrest', 'armrests', 'rest', 'pad', 'back', 'leg', 'backrest', 'legs']",L06 [meronyms - part]
1748,chair,seat,orthography,hyphenation,"['punctuation', 'punctuation_mark', 'word_division', 'spelling']",L06 [meronyms - part]
1749,orthography,hyphenation,cat,whiskers,"['coat', 'paw', 'paws', 'fur', 'eyes', 'back', 'claws', 'tail', 'teeth']",L06 [meronyms - part]
1750,cat,whiskers,piano,keyboard,"['typewriter', 'carriage', 'tab', 'ribbon', 'shift', 'backspace', 'action', 'key', 'typewriter_carriage', 'backspace_key', 'action_mechanism', 'typewriter_keyboard', 'shift_key', 'space_bar', 'tab_key', 'typewriter_ribbon', 'backspacer']",L06 [meronyms - part]
1751,piano,keyboard,railcar,suspension,"['cushion', 'shock', 'shock_absorber', 'suspension_system']",L06 [meronyms - part]
1752,railcar,suspension,day,hour,"['forenoon', 'eventide', 'nanosecond', 'noonday', 'femtosecond', 'hr', 'minutes', 'microsecond', 'msec', 'time', 'midnight', 'sec', 'nighttime', 'min', 'morning', 'noon', 'evening', 'dark', 'picosecond', 'daytime', 'minute', 'daylight', 's', 'high', 'even', 'quarter', 'morn', 'noontide', 'second', 'afternoon', 'twelve', 'millisecond', 'midday', 'midafternoon', 'attosecond', 'night', 'morning_time', 'high_noon', 'half-hour', 'twelve_noon', 'late-night_hour', 'early-morning_hour', 'lights-out', '60_minutes', 'small_hours', '30_minutes', '15_minutes', 'quarter-hour']",L06 [meronyms - part]
1753,day,hour,tonne,kilogram,"['mg', 'gm', 'hg', 'grain', 'milligram', 'hundredweight', 'kilo', 'mcg', 'dag', 'carat', 'microgram', 'gramme', 'quintal', 'ng', 'gram', 'dg', 'g', 'kg', 'decigram', 'nanogram', 'myriagram', 'centner', 'metric_grain', 'myg', 'dekagram', 'decagram', 'metric_hundredweight', 'obolus', 'doppelzentner', 'hectogram', 'dkg']",L06 [meronyms - part]
1754,tonne,kilogram,comb,teeth,"['shaft', 'grip', 'tooth', 'handle']",L06 [meronyms - part]
1755,comb,teeth,door,hinge,"['keyhole', 'threshold', 'doorframe', 'bolt', 'deadbolt', 'doorjamb', 'tumbler', 'doorpost', 'doorstep', 'doorcase', 'case', 'lock', 'casing', 'doorsill']",L06 [meronyms - part]
1756,door,hinge,gramm,milligram,"['mg', 'grain', 'milligram', 'mcg', 'carat', 'microgram', 'ng', 'dg', 'decigram', 'nanogram', 'metric_grain', 'obolus']",L06 [meronyms - part]
1757,gramm,milligram,tripod,leg,['stand'],L06 [meronyms - part]
1758,tripod,leg,church,altar,"['choir', 'vestry', 'transept', 'apse', 'sanctuary', 'rood', 'screen', 'bema', 'nave', 'tower', 'sacristy', 'corner', 'chancel', 'amen', 'chapel', 'apsis', 'side', 'narthex', 'presbytery', 'side_chapel', 'lady_chapel', 'church_tower', 'rood_screen', 'amen_corner']",L06 [meronyms - part]
1759,church,altar,shirt,button,"['dickie', 'collar', 'dickey', 'sleeve', 'buttons', 'dicky', 'pocket', 'shirttail', 'shirtsleeve', 'shirtfront', 'shirt_button']",L06 [meronyms - part]
1760,shirt,button,jewellery,bead,"['stone', 'wire', 'beads', 'gemstone', 'gem', 'metal', 'gold', 'silver', 'platina', 'bead', 'beads', 'jewel']",L06 [meronyms - part]
1761,jewellery,bead,apartment,bedroom,"['room', 'bathroom', 'kitchen', 'kitchenette', 'living_room', 'pantry', 'toilet', 'shower_room']",L06 [meronyms - part]
1762,warm,hot,doze,sleep,['slumber'],L07 [synonyms - intensity]
1763,doze,sleep,tasty,delicious,"['delectable', 'luscious', 'pleasant-tasting', 'scrumptious', 'toothsome', 'yummy', 'mouth-watering', 'ambrosial', 'heavenly']",L07 [synonyms - intensity]
1764,tasty,delicious,faith,fanatism,"['fanaticism', 'zealotry']",L07 [synonyms - intensity]
1765,faith,fanatism,happy,ecstatic,"['enraptured', 'rapturous', 'rapt', 'rhapsodic']",L07 [synonyms - intensity]
1766,happy,ecstatic,afraid,terrified,"['horrified', 'scared', 'stiff', 'petrified', 'fearful', 'panicky']",L07 [synonyms - intensity]
1767,afraid,terrified,tired,exhausted,['drained'],L07 [synonyms - intensity]
1768,tired,exhausted,confused,lost,"['bewildered', 'trapped', 'desperate']",L07 [synonyms - intensity]
1769,confused,lost,giggle,laugh,"['guffaw', 'chortle', 'guffaw', 'snicker', 'snigger', 'titter', 'roar']",L07 [synonyms - intensity]
1770,giggle,laugh,guilty,remorseful,"['sorrowful', 'unworthy']",L07 [synonyms - intensity]
1771,guilty,remorseful,hungry,starving,"['famished', 'peckish', 'ravenous', 'starved']",L07 [synonyms - intensity]
1772,hungry,starving,want,crave,"['hunger', 'thirst', 'starve', 'lust']",L07 [synonyms - intensity]
1773,want,crave,pony,horse,,L07 [synonyms - intensity]
1774,pony,horse,opposed,averse,"['antipathetic', 'antipathetical', 'indisposed', 'loath', 'loth']",L07 [synonyms - intensity]
1775,opposed,averse,house,palace,['castle'],L07 [synonyms - intensity]
1776,house,palace,angry,furious,"['enraged', 'outraged', 'aggrivated', 'irate', 'seething']",L07 [synonyms - intensity]
1777,angry,furious,boring,tedious,"['deadening', 'dull', 'ho-hum', 'irksome', 'tiresome', 'wearisome']",L07 [synonyms - intensity]
1778,boring,tedious,unfortunate,tragic,"['woeful', 'grievous', 'wretched', 'miserable', 'awful', 'lamentable', 'regrettable', 'desperate', 'hopeless', 'disastrous']",L07 [synonyms - intensity]
1779,unfortunate,tragic,irritate,enrage,"['incense', 'infuriate', 'ire', 'mad', 'madden', 'steam', 'umbrage']",L07 [synonyms - intensity]
1780,irritate,enrage,monkey,gorilla,,L07 [synonyms - intensity]
1781,monkey,gorilla,cry,scream,"['shriek', 'screech', 'screeching']",L07 [synonyms - intensity]
1782,cry,scream,necessary,essential,"['indispensable', 'vital', 'required']",L07 [synonyms - intensity]
1783,necessary,essential,excited,agitated,['nervous'],L07 [synonyms - intensity]
1784,excited,agitated,poorly,afflicted,"['sick', 'ill', 'stricken']",L07 [synonyms - intensity]
1785,poorly,afflicted,pain,torment,"['torture', 'agony']",L07 [synonyms - intensity]
1786,pain,torment,soon,immediately,"['promptly', 'straightaway']",L07 [synonyms - intensity]
1787,soon,immediately,sniffles,pneumonia,,L07 [synonyms - intensity]
1788,sniffles,pneumonia,dinner,feast,"['banquet', 'fiesta']",L07 [synonyms - intensity]
1789,dinner,feast,damp,drenched,"['dripping', 'saturated', 'soaked', 'soaking', 'sodden', 'sopping', 'soppy', 'soused', 'wringing-wet']",L07 [synonyms - intensity]
1790,damp,drenched,love,adore,"['fetishize', 'idolize', 'idolise', 'worship', 'hero-worship', 'revere']",L07 [synonyms - intensity]
1791,love,adore,well,flourishing,"['robust', 'booming', 'prospering', 'prosperous', 'thriving']",L07 [synonyms - intensity]
1792,well,flourishing,ask,beg,"['implore', 'pray', 'entreat', 'supplicate', 'insist']",L07 [synonyms - intensity]
1793,ask,beg,strong,powerful,"['forceful', 'super', 'potent']",L07 [synonyms - intensity]
1794,strong,powerful,chuckle,laugh,"['guffaw', 'chortle', 'guffaw', 'snicker', 'snigger', 'titter', 'roar']",L07 [synonyms - intensity]
1795,chuckle,laugh,unhappy,miserable,"['suffering', 'wretched']",L07 [synonyms - intensity]
1796,unhappy,miserable,sea,ocean,,L07 [synonyms - intensity]
1797,sea,ocean,interesting,exciting,"['exhilarant', 'exhilarating', 'exhilarative', 'eye-popping', 'inspiring', 'intoxicating', 'rousing', 'stimulating', 'stirring', 'arresting', 'interesting', 'intriguing', 'moving', 'provocative', 'heady', 'thrilling']",L07 [synonyms - intensity]
1798,interesting,exciting,bad,awful,"['atrocious', 'abominable', 'dreadful', 'painful', 'terrible', 'unspeakable']",L07 [synonyms - intensity]
1799,bad,awful,rain,deluge,['shower'],L07 [synonyms - intensity]
1800,rain,deluge,indulge,pamper,"['spoil', 'coddle']",L07 [synonyms - intensity]
1801,indulge,pamper,like,love,"['care', 'fond', 'crush', 'infatuate']",L07 [synonyms - intensity]
1802,like,love,jog,run,"['scarper', 'flee', 'fly']",L07 [synonyms - intensity]
1803,jog,run,nap,sleep,['slumber'],L07 [synonyms - intensity]
1804,nap,sleep,sad,desparate,"['despondent', 'despairing', 'desponding', 'forlorn', 'hopeless', 'melancholy']",L07 [synonyms - intensity]
1805,sad,desparate,snack,meal,['eat'],L07 [synonyms - intensity]
1806,snack,meal,drizzle,rain,"['shower', 'raifall', 'deluge']",L07 [synonyms - intensity]
1807,drizzle,rain,creative,ingenious,"['inventive', 'demiurgic', 'deviceful', 'innovational', 'innovative', 'innovatory', 'original', 'originative']",L07 [synonyms - intensity]
1808,creative,ingenious,dislike,hate,"['abhor', 'detest', 'loathe', 'abominate', 'execrate', 'contemn', 'despise', 'scorn', 'disdain']",L07 [synonyms - intensity]
1809,dislike,hate,lake,sea,['ocean'],L07 [synonyms - intensity]
1810,lake,sea,cat,lion,"['tiger', 'leopard', 'panther', 'jaguar']",L07 [synonyms - intensity]
1811,snake,serpent,monument,memorial,,L08 [synonyms - exact]
1812,monument,memorial,murder,slaying,"['slay', 'execution']",L08 [synonyms - exact]
1813,murder,slaying,emphasis,accent,"['accentuaion', 'importance', 'stress', 'significance']",L08 [synonyms - exact]
1814,emphasis,accent,father,dad,['daddy'],L08 [synonyms - exact]
1815,father,dad,mother,mom,"['mommy', 'mum']",L08 [synonyms - exact]
1816,mother,mom,lazy,indolent,"['faineant', 'otiose', 'slothful', 'work-shy']",L08 [synonyms - exact]
1817,lazy,indolent,shore,coast,"['strand', 'bank', 'beach', '']",L08 [synonyms - exact]
1818,shore,coast,confused,baffled,"['befuddled', 'bemused', 'bewildered', 'confounded', 'lost', 'mazed', 'mixed-up']",L08 [synonyms - exact]
1819,confused,baffled,market,marketplace,"['mart', 'bazaar']",L08 [synonyms - exact]
1820,market,marketplace,cloth,fabric,"['material', 'textile']",L08 [synonyms - exact]
1821,cloth,fabric,obsolete,outdated,"['out-of-date', 'superannuated']",L08 [synonyms - exact]
1822,obsolete,outdated,auto,car,"['automobile', 'motorcar']",L08 [synonyms - exact]
1823,auto,car,portion,part,"['component_part', 'component', 'constituent']",L08 [synonyms - exact]
1824,portion,part,rock,stone,,L08 [synonyms - exact]
